,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,0
0,148,4,18,15,8.0,5.0,-1.5000000000000004,4.0,0.5951700641394972,3.0,4.666666666666667,2.6013513513513513,2.045045045045045,-1.5,2.472972972972973,-0.6892054981428755,1.0608108108108107,0.4871053485918351,28.7136089467821,9.512437577780908,-1.5000000000000002,0.3511983462690802,0.7048877381622303,-0.5274945597084546,184.47117450804475,2.0,1.6666666666666667,-1.4999999999999993,2.0,-0.7071067811865479,1.0,0.2222222222222222,5.3870465945962165,2.302843497950813,-1.5000000000000004,1.1910813661986486,0.6274518846295886,0.3304025330575729,4.879615712981397,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.60459276844412,1.46582055028001,-1.5,0.6952154857560263,0.6272676387650216,0.09765339663988315,2.346686708986789,0.0,8,0.0,2.933333333333333,0.0,4.3645622906593315,0.0,2.0,0.0,2.1808932221971906,0.0,2,0.0,2.4622222222222225,0.0,8,0.0,5.581081081081081,0.0,-0.3915381347784539,0.0,5.0,0.0,0.3530528522903972,0.0,4,0.0,0.7974799123447772,KNN
1,76,2,45,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923678922362286,76,0.2307892974120762,5.377777777777778,-1.5000000000000002,37.762602120087195,0.0,4.0,0.7071067811865474,6.217348422977101,0.0,2,0.10652739959991955,116.4572839506173,0.0,5,0.0,4.855263157894737,0.0,15.505322545478254,0.0,5.0,0.0,-4.066291904085641,0.0,2,0.0,0.33431440443213295,SVM
2,339,2,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,2.4705882352941178,0.0,-0.04306122448979677,0.0,2.0,0.0,1.1518245128728637,0.0,2,0.0,0.4844290657439447,0.0,14,0.0,7.28023598820059,0.0,0.284964994213611,0.0,7.0,0.0,1.0691312156710253,0.0,4,0.0,5.458340947259422,SVM
3,214,2,9,0,75.41,14.263770000000001,3.250156623562699,4.49,2.183150891543368,0.51,500.36245885875553,72.65093457943925,11.265851609553478,3.6090281848121455,1.5183654205607477,2.3043444941134106,0.05700934579439252,489.75134187161103,53.39232655620464,9.650638766927129,3.5179452175954804,2.953476583500218,2.2730179445974708,-0.4287015579881164,250.53189177032175,72.79,11.289186666666668,3.6256654187488424,1.51768,2.30926360321558,0.0,490.97709524764457,6.505635834012892,1.6409881542827864,0.34928679426228415,1.6140150456619853,0.9142917051664323,-1.1444648495986682,4.690960751596135,69.81,9.75235,3.777027914316754,0.29,2.360176039087121,0.0,462.7162888466667,2.0708182395842436,0.6971739598360867,-0.5088513336365907,0.42336656694907854,1.053749993691174,9.179445383876347e-06,0.564022268618774,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11,0.0,7.668224299065421,0.0,-0.8409274164011049,0.0,8.0,0.0,-0.21532631295153049,0.0,4,0.0,3.7263734824002097,KNN
4,148,2,18,15,8.0,5.0,-1.5000000000000004,4.0,0.5951700641394972,3.0,4.666666666666667,2.6013513513513513,2.045045045045045,-1.5,2.472972972972973,-0.6892054981428755,1.0608108108108107,0.4871053485918351,28.7136089467821,9.512437577780908,-1.5000000000000002,0.3511983462690802,0.7048877381622303,-0.5274945597084546,184.47117450804475,2.0,1.6666666666666667,-1.4999999999999993,2.0,-0.7071067811865479,1.0,0.2222222222222222,5.3870465945962165,2.302843497950813,-1.5000000000000004,1.1910813661986486,0.6274518846295886,0.3304025330575729,4.879615712981397,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.60459276844412,1.46582055028001,-1.5,0.6952154857560263,0.6272676387650216,0.09765339663988315,2.346686708986789,0.0,8,0.0,2.933333333333333,0.0,4.3645622906593315,0.0,2.0,0.0,2.1808932221971906,0.0,2,0.0,2.4622222222222225,0.0,8,0.0,5.256756756756757,0.0,1.5441369975408579,0.0,5.0,0.0,1.397255462514751,0.0,4,0.0,0.6908327246165084,DT
5,107,2,12,9,4558.0,2183.3333333333335,-1.5000000000000007,1986.0,0.15764699388228293,6.0,3472920.8888888895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1818.0,874.3333333333334,-1.5,804.0,0.14105882077944512,1.0,552721.5555555555,551845.5083066605,184409.3398994083,-1.4999999999999996,1381.1697091449034,0.7070918236702141,1.3416824196597354,67504986247.79849,0.0,107,0.0,20.88888888888889,0.0,1.523249924913764,0.0,4.0,0.0,1.7555122874009317,0.0,3,0.0,1182.7654320987654,0.0,7,0.0,5.429906542056075,0.0,1.50464526962112,0.0,5.0,0.0,-0.3249645944824082,0.0,3,0.0,0.4880775613590706,KNN
6,379,2,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379,0.0,50.875,0.0,3.1428571428571432,0.0,4.0,0.0,2.2677868380553634,0.0,4,0.0,15380.859375,0.0,28,0.0,12.427440633245382,0.0,1.6317703631428655,0.0,12.0,0.0,1.3592174260081387,0.0,4,0.0,29.015183687108834,DT
7,63,2,31,4,100.0,44.46629629629629,0.20478908803180795,41.58,0.8077766630647684,7.69,640.894171467764,30.517460317460316,13.59196942974721,-0.9501555228155021,13.798095238095236,-0.050457797668781855,0.42603174603174604,70.41480721192809,39.0367032325927,4.67324090605518,4.565792610783771,0.7891003929660108,2.3931783181158353,-1.0530363900245046,98.43786348331233,28.75,12.823703703703703,-0.9366522411122618,14.29,-0.015753567203808612,0.0,73.60006776406037,5.942596181939443,1.2522952623437513,1.8146351499310507,0.6633315609359285,1.5771390429967493,-0.425625253326588,2.5175223981867987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.9335046611237,117.00682718102331,0.9722197085339648,87.01298886369364,1.168657632093777,1.1661001259763166,10815.55686357865,1.098240025788433,7,0.27456000644710826,4.0,-0.6666666666666665,-0.6666666666666665,0.0,3.0,1.1547005383792517,1.1547005383792515,0.0,3,0.22614959142070837,3.0,2.6973983046972182e-06,9,3.7432355822242034e-07,5.380952380952381,1.5443827984310525,-1.6994532665928723,0.0,4.0,1.7421345311069565,0.30535126454119543,0.0,3,5.817030656429828e-13,5.1564625850340144,SVM
8,366,2,34,33,75.0,75.0,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.18607409256887,234.18607409256887,0.0,234.18607409256887,0.0,234.18607409256887,0.0,0.0,4,0.0,3.909090909090909,0.0,17.627218934911244,0.0,4.0,0.0,-4.29574566457878,0.0,2,0.0,0.14325068870523416,0.0,4,0.0,3.0136612021857925,0.0,68.21385041551241,0.0,3.0,0.0,8.379370526209733,0.0,3,0.0,0.013474573740631254,DT
